"term","estimate","std.error","statistic","p.value","std_error_type","model","conf_low","conf_high"
"(Intercept)",-162.945946110269,133.023350382444,-1.22494243034623,0.22901586188282,"Newey-West","interaction",-423.671712859858,97.7798206393211
"broad_money_growth",1.00052661634806,0.101159824455249,9.89055310975428,1.54514743711092e-11,"Newey-West","interaction",0.802253360415769,1.19879987228034
"post_stabilizationTRUE",212.940640548483,104.029033822936,2.04693471354277,0.0484563981085324,"Newey-West","interaction",9.04373425552808,416.837546841438
"fx_depr",3.28948274330851,1.65116855537192,1.99221498774701,0.0544265609204158,"Newey-West","interaction",0.0531923747795475,6.52577311183748
"tot_growth",-3.91831345605728,2.92884697321611,-1.33783481755438,0.189830370163496,"Newey-West","interaction",-9.65885352356085,1.82222661144629
"gov_cons_gdp",-3.23178656510291,6.98660392753455,-0.462569024754112,0.646620163052023,"Newey-West","interaction",-16.9255302630706,10.4619571328648
"broad_money_growth:post_stabilizationTRUE",-0.882534281556753,0.489790723325319,-1.80185993635199,0.0804404310471262,"Newey-West","interaction",-1.84252409927438,0.0774555361608718
"post_stabilizationTRUE:fx_depr",-4.90418545041963,3.14623496492347,-1.55874736155916,0.128316960638482,"Newey-West","interaction",-11.0708059816696,1.26243508083037
